SongID,Title,Artist,Song Length (in mm.),Song Length in Phrases,Beg. Tonic,Beg. Meter,Meter Change?,Tonic Change?,Beg. Mode,Mode Change?
0797,I Don't Love You Anymore,Teddy Pendergrass,118,30,G,4/4,0,0
0798,Straight From The Heart,The Allman Brothers,123,32,A,4/4,0,0
0400,Woman To Woman,Shirley Brown,61,15,Eb,4/4,0,0
0401,The Goonies `R Good Enough ,Cyndi Lauper,102,39,E,4/4,0,0
0402,Last Kiss,J. Frank Wilson & The Cavaliers,84,24,E,4/4,0,0
0403,I Never Loved A Man,Aretha Franklin,82,22,F,3/4,0,0
0404,He's A Rebel,The Crystals,78,20,F,4/4,0,1
0406,Amie,Pure Prairie League,187,48,A,4/4,0,0
0818,Blue Jean,David Bowie,96,28,D,4/4,0,0
0361,This Song,George Harrison,103,24,E,4/4,0,0
0360,I Want To Take You Higher,Ike & Tina Turner,83,24,Ab,4/4,1,0
0814,Big Iron,Marty Robbins,224,45,E,4/4,0,0
0214,The Right Time,Ray Charles,64,16,Eb,4/4,0,0
0364,Evil Ways,Santana,14,10,G,4/4,0,0
0367,Undercover Angel,Alan O'Day,86,23,Bb,4/4,0,1
0366,Feelin' Stronger Every Day,Chicago,73,25,F,4/4,1,0
0627,Nick of Time,Bonnie Raitt,112,26,C,4/4,0,0
0568,Dance Away,Roxy,115,21,Eb,4/4,0,0
0567,The Look,Roxette,93,22,A,4/4,1,0
0565,Judy,Elvis Presley,76,21,G,4/4,0,0
0562,Fool That I Am,Etta James,36,11,Db,4/4,0,0
0561,Boulevard,Jackson Browne,117,32,A,4/4,0,0
0560,Cecilia,Simon & Garfunkel,78,19,B,4/4,0,0
0387,Time Is On My Side,Rolling Stones,49,25,F,12/8,0,0
0229,Honky Tonk Women,The Rolling Stones,88,22,G,4/4,0,0
0385,Hold On,Wilson Phillips,88,22,F,4/4,0,0
0384,If you love somebody set them free,Sting,132,33,D,4/4,0,0
0383,Sunshine Superman ,Donovan,128,32,Db,4/4,0,0
0099,A Trick Of The Night,Bananarama,116,29,C,4/4,0,0
0381,Hocus Pocus,Focus,159,41,A,4/4,0,0
0380,Best Thing That Ever Happened To Me,Gladys Knight & The Pips,84,22,A,4/4,0,0
0220,Ramblin' Rose,Nat King Cole,64,17,A,4/4,0,1
0221,Feel Like Making Love,Roberta Flack,68,16,Eb,4/4,0,0
0222,For Ol' Times Sake,Elvis Presley,62,17,Bb,4/4,1,0
0623,It's Only Make Believe,Glen Campbell,44,12,C,4/4,0,1
1133,Cruisin',Smokey Robinson,94,24,E,4/4,0,0
0389,Tenderness,General Public,154,22,C,4/4,1,0
0227,Promises In The Dark,Pat Benatar,175,43,F,4/4,1,0
1007,Unchained Melody,The Righteous Brothers,58,15,C,12/8,0,0
1043,Is There Something I Should Know,Duran Duran,89,23,D,4/4,0,0
1042,Oh Me Oh My (I'm A Fool For You Baby),Aretha Franklin,52,14,Bb,4/4,0,0
1041,It Keeps Right On A-Hurtin',Johnny Tillotson,69,18,A,4/4,0,0
1040,Lay Down Sally,Eric Clapton,178,46,A,4/4,0,0
1046,Jamie,Eddie Holland,69,19,Eb,4/4,0,0
1045,Count On Me,Jefferson Starship,91,19,A,4/4,0,0
1044,I've Passed This Way Before,Jimmy Ruffin,44,13,Bb,4/4,1,1
1048,Hooked On A Feeling,B.J. Thomas,99,24,A,4/4,1,0
0629,Beat It,Michael Jackson,150,38,Eb,4/4,0,0
0709,Caught Up In The Rapture,Anita Baker,120,30,D,4/4,0,0
0708,Sara Smile,Daryl Hall & John Oates,57,16,D,4/4,0,0
0318,Wheels ,The String-A-Longs,60,15,F,4/4,0,0
0319,I Want You,Marvin Gaye,98,27,C#,4/4,0,0
0314,I Got You (I Feel Good),James Brown,95,24,D,4/4,0,0
0315,Come And Get Your Love,Redbone,95,25,D,4/4,0,0
0701,White Wedding,Billy Idol,152,39,B,4/4,0,0
0317,Dream Police,Cheap Trick ,135,34,E,4/4,1,0
0310,The Other Guy,Little River Band,76,19,F,4/4,0,0
0706,Living In The Past,Jethro Tull,103,28,C,5/4,0,0
0312,Daydream Believer,Anne Murray,76,18,Bb,4/4,0,0
1142,Hard Days Night,The Beatles,81,22,G,4/4,0,0
1143,I Love A Rainy Night,Eddie Rabbitt,104,26,C,4/4,0,0
1269,Who Wears These Shoes,Elton John,168,43,B,4/4,0,0
1141,Talk Back Trembling Lips,Johnny Tillotson,89,25,A,4/4,0,1
0130,Tumbling Dice,The Rolling Stones,105,27,B,4/4,0,0
1147,A Cowboy's Work Is Never Done,Sonny & Cher,59,20,C,4/4,1,0
1145,Tell Me What You Want Me To Do,Tevin Campbell,65,19,Db,4/4,0,1
1263,Baby What You Want Me To Do,Jimmy Reed,58,15,E,4/4,0,0
0034,Yvonne Elliman,If I Can't Have You,61,13,C,4/4,1,0
1148,I Don t Want Your Love,Duran Duran,104,26,D,4/4,0,0
1149,Going To Chicago Blues,Count Basie,77,20,Eb,4/4,0,0
1267,"Rock and Roll, Hoochie Koo",Rick Derringer,41,17,A,4/4,0,0
0139,The Way You Do The Things You Do,UB40,120,30,Ab,4/4,0,0
1265,If I Were A Carpenter,Bobby Darin,82,22,D,4/4,0,0
0410,Jimmy's Girl,Johnny Tillotson,71,21,Db,4/4,0,0
0238,You Decorated My Life,Kenny Rogers,77,20,G,4/4,0,0
0091,True,Spandau Ballet,140,36,G,4/4,1,0
0755,Smokin' In The Boys Room,Brownsville station,92,25,D,4/4,0,0
0141,Shock the Monkey,Peter Gabriel,146,37,D,4/4,0,0
0636,After the Lovin',Engelbert Humperdinck,144,37,C,6/8,1,0
0635,Little Old Lady From Pasadena,Jan & Dean,102,25,Eb,4/4,0,1
0757,World In My Eyes,Depeche Mode,122,31,Eb,4/4,0,0
0633,Maneater,Daryl Hall & John Oates,200,50,B,4/4,0,0
0631,If You really love me,Stevie Wonder,89,23,F,4/4,0,0
0149,Just When I Needed You Most,Randy Vanwarmer,94,23,A,4/4,0,0
1018,In The Midnight Hour ,Wilson Pickett,68,17,E,4/4,0,0
1019,The Arms Of Orion,Prince & Sheena Easton,140,22,D,6/8,1,0
0217,Jessie's Girl,Rick Springfield,68,32,D,4/4,1,0
0647,Caught Up In The Rapture,Anita Baker,120,30,D,4/4,0,0
1014,Play That Funky Music,Wild Cherry,88,22,E,4/4,0,0
0645,(Sittin' On) The Dock Of The Bay,Otis Redding,68,17,G,4/4,0,0
1016,Disco Inferno,The Trammps,55,17,C,4/4,0,0
0039,It's Only Rock and Roll (But I Like It) ,Rolling Stones,120,18,E,4/4,0,0
0643,The People In Me,The Music Machine,98,25,Ab,4/4,1,0
1136,Get Together,The Youngbloods,118,31,A,4/4,0,0
0640,Think,James Brown,105,27,Eb,4/4,0,0
1011,I Drove All Night,Cyndi Lauper,136,31,Ab,4/4,0,0
1006,Three Hearts In A Tangle,Roy Drusky,80,21,Db,3/4,0,0
1012,All This Time,Sting,80,33,G,4/4,0,1
1013,Time Will Reveal,Debarge,67,30,C,4/4,1,0
0637,Human Nature,Michael Jackson,95,37,D,4/4,0,0
0853,I Saw Her Standing There,The Beatles,112,29,E,4/4,0,0
0852,Bad Moon Rising,Creedence Clearwater Revival,100,13,D,4/4,0,0
0850,Jump (for My Love),The Pointer Sisters,134,35,A,4/4,0,1
0857,Get Up (I Feel Like Being Like A) Sex Machine (Part 1),James Brown,137,71,Eb,4/4,0,0
0856,I Like The Way (The Kissing Game) ,Hi-Five,101,26,Bb,4/4,0,0
0859,Make A Little Magic,Nitty Gritty Dirt Band,117,30,F,4/4,0,0
0649,Stoned Love,The Supremes,88,24,D,4/4,0,0
0522,Young Hearts Run Free,Candi Staton,107,27,Eb,4/4,0,0
0521,The Humpty Dance ,Digital Underground ,81,43,Eb,4/4,1,0
0526,Love Comes Quickly,Pet Shop Boys,113,29,B,4/4,0,0
0525,Trampled Under Foot,Led Zeppelin,154,58,G,4/4,0,0
0524,Private Dancer,Tina Turner,206,51,G,4/4,0,0
0913,Girl You Know It s True,Milli Vanilli,97,27,Bb,4/4,1,0
0910,Time For Me To Fly,REO Speedwagon,74,38,D,4/4,0,0
0911,Hold On,Wilson Phillips,88,22,F,4/4,0,0
0916,Promises,Eric Clapton,112,32,G,4/4,1,0
0917,A Love Song,Anne Murray,70,18,G,4/4,0,0
0914,If Not You,Dr. Hook,76,19,D,4/4,0,0
0915,Sweet Caroline (Good Times Never Seemed So Good),Bobby Womack,102,30,E,4/4,0,0
0768,That Girl,Stevie Wonder,139,37,Ab,4/4,0,0
0203,"Wonderful World, Beautiful People",Jimmy Cliff,86,21,D,4/4,1,0
0746,That Old Black Magic,Louis Prima & Keely Smith,178,45,C,4/4,0,0
0351,Roll On Down The Highway,Bachman-Turner Overdrive,95,16,D,4/4,0,0
0352,Good Vibrations,Marky Mark & The Funky Bunch,266,33,Ab,4/4,0,0
0353,I Can't Drive 55,Sammy Hagar,141,44,E,4/4,0,0
0354,Philadelphia Freedom,Elton John,168,44,Bb,4/4,0,0
0355,"I Rise, I Fall",Johnny Tillotson,63,16,E,4/4,0,0
0356,Dum Dum,Brenda Lee,76,13,Db,4/4,0,0
0291,The Way You Do The Things You Do,Rita Coolidge,98,25,E,4/4,0,1
0290,Long Dark Road,The Hollies,129,33,E,4/4,0,0
0293,Every Little Thing She Does Is Magic,The Police,164,43,D,4/4,0,0
0292,Chicago,25 or 6 to 4,175,41,A,4/4,0,0
0295,Just The Way You Are,Billy Joel,166,44,D,4/4,0,0
0294,Mr. Bojangles,Jerry Jeff Walker,211,53,D,3/4,0,0
0297,That's the Way I Feel About Cha,Bobby Womack,64,16,D,4/4,0,0
0296,Lyin' Eyes,Eagles,208,54,G,4/4,0,0
0596,Letter Full of Tears,Gladys Knight & The Pips,75,20,E,4/4,0,0
0597,Time Is On My Side,Rolling Stones,49,25,F,12/8,0,0
0594,Situation,Yaz,170,46,C#,4/4,0,0
0592,All she wants is,Duran Duran,126,30,D,4/4,0,0
0988,If,Bread,60,15,A,4/4,0,0
0590,Talk to me,Chico DeBarge,108,27,Ab,4/4,0,0
0458,Addicted to Love,Robert Palmer,123,31,A,4/4,0,0
0985,Dancing Machine,The Jacksons,70,18,Ab,4/4,0,0
0456,With a Little Luck,Paul McCartney,160,50,E,4/4,1,0
0987,Baby I'm Burnin',Dolly Parton,87,22,B,4/4,0,0
0986,You Make Me Feel Like Dancing,Leo Sayer,70,21,E,4/4,0,1
0981,Venus,Bananarama,112,30,E,4/4,0,0
0452,Don't Say You Love Me,Billy Squier,95,27,F#,4/4,0,0
0451,Got It Made,Crosby Stills and Nash,138,38,C,4/4,0,0
0450,Jessie's Girl,Rick Springfield,68,32,D,4/4,1,0
0179,You Can't Judge A Book By The Cover,Bo Diddley,90,23,Ab,4/4,0,0
0275,Promises In The Dark,Pat Benatar,175,43,F,4/4,1,0
0659,Harden My Heart,Quarterflash,112,28,B,4/4,0,0
0271,Addicted to Love,Robert Palmer,123,31,A,4/4,0,0
0270,In My Room,The Beach Boys,38,10,B,4/4,0,0
0170,Golden Earring,Twilight Zone,139,35,B,4/4,0,0
0172,If you need me,Solomon Burke ,36,9,A,4/4,0,0
0015,Last Child,Aerosmith,70,19,Eb,4/4,0,0
0279,Born To Be Alive,Patrick Hernandez,218,30,D,4/4,0,0
0278,Waiting On A Friend,Rolling Stones,133,35,C,4/4,0,0
0037,Foggy Mountain Breakdown,Flatt & Scruggs,209,53,Ab,4/4,0,0
1208,Even Now,Bob Seger,159,40,E,4/4,0,0
0185,Just A Dream,Jimmy Clanton,50,12,G,12/8,0,0
0184,Always on My Mind,Pet Shop Boys,120,31,G,4/4,0,0
0187,Help Is On The Way,Little River Band,105,27,B,4/4,0,0
0181,Naked Eyes,Always Something There to Remind Me,84,15,D,4/4,0,0
0180,Gordon Lightfoot,Beautiful ,87,23,B,4/4,0,0
0183,Chiquitita,ABBA,109,28,A,4/4,1,0
0182,Annie's Song,John Denver,137,35,D,3/4,0,0
0010,An Innocent Man,Billy Joel,130,32,C,4/4,0,0
0188,I Want You To Want Me,Cheap Trick,168,18,A,4/4,0,0
0772,Press,Paul McCartney,119,34,C,4/4,0,0
0773,I Want To Walk You Home,Fats Domino,53,14,Db,12/8,0,0
0770,Hair,The Cowsills,82,39,C,4/4,0,0
0678,Chained And Bound,Otis Redding,35,17,Bb,4/4,0,0
0776,Along Comes A Woman,Chicago,106,27,D,4/4,0,0
0777,Rescue Me,Fontella Bass,88,22,A,4/4,0,0
0775,Walking In Memphis,Marc Cohn,128,32,C,4/4,0,0
0133,Detroit City,Bobby Bare,83,21,E,4/4,0,0
0672,Baby Workout,Jackie Wilson,118,29,F,4/4,0,0
0671,Heaven's Just A Sin Away,The Kendalls,90,25,F#,4/4,0,1
0779,A Very Special Love Song,Charlie Rich,53,14,C,4/4,0,0
0677,Don't Knock My Love - Pt. 1,Wilson Pickett,63,17,D,4/4,0,0
1037,Town Without,Gene Pitney,54,28,B,12/8,0,1
0675,With A Little Help From My Friends,Joe Cocker,88,23,E,4/4,1,0
0674,Sugar Shack,The Fireballs,66,15,G,4/4,0,0
1212,Baby Don't Go,Sonny & Cher,85,24,C,4/4,0,0
1213,I Don't Want To Spoil The Party,The Beatles,119,32,G,4/4,0,0
1210,Lovers Who Wander,Dion,88,24,C,4/4,0,0
1211,You Don't Own Me,Lesley Gore,41,18,G,4/4,0,1
1217,Last Dance,Donna Summer,83,23,Eb,4/4,0,1
0003,I Don't mind,James Brown,85,22,C,6/8,0,0
1168,Ode To Billie Joe,Bobbie Gentry,126,32,D,4/4,0,0
1218,Behind Closed Doors,Charlie Rich,60,16,Gb,4/4,0,1
1200,Echoes Of Love,The Doobie Brothers,97,25,A,4/4,1,0
0019,Here's Some Love,Tanya Tucker,51,14,Db,4/4,1,0
1169,"Right Here, Right Now",Jesus Jones,80,21,D,4/4,0,0
0669,You Can't Roller Skate In A Buffalo Herd,Roger Miller,80,20,G,4/4,1,0
1273,We Don't Talk Anymore,Cliff Richard,116,30,C,4/4,0,0
1051,My Kinda Lover,Billy Squier,84,22,C,4/4,0,0
1039,Girl I m Gonna Miss You,Milli Vanilli,78,37,A,4/4,1,0
0030,Indiana Wants Me,R Dean Tayloy,69,14,Ab,4/4,1,0
1106,Bust A Move,Young MC,129,63,E,4/4,0,0
1107,"Ob-La-Di, Ob-La-Da",The Beatles',92,44,Bb,4/4,0,0
0073,Crazy On You,Heart,126,33,A,4/4,0,0
0196,Love Me Warm And Tender,Paul Anka,64,12,D,4/4,0,0
0075,Drivin' Wheel,Foghat,153,39,D,4/4,0,0
1103,The Twist,Chubby Checker,100,25,E,4/4,0,0
1100,If I Could Build My Whole World Around You,Marvin Gaye & Tammy Terrell,72,17,Db,4/4,0,1
1101,(I was) Born To Cry,Dion,70,18,A,4/4,0,0
0079,Cold Sweat - Part 1,James Brown,80,21,D,4/4,0,0
0078,Dial My Heart,The Boys,110,27,A,4/4,0,0
1109,It Takes Two ,Rob Base,130,32,G,4/4,0,0
0127,Stop the Wedding,Etta James,41,11,Bb,12/8,0,0
0126,Willie Nelson,Blue Eyes Cryin' ,66,17,E,4/4,0,0
0124,Promises,Eric Clapton,112,32,G,4/4,1,0
0958,Miss You,The Rolling Stones,132,33,A,4/4,0,0
0956,Eye In The Sky,The Allan Parsons Project,110,29,B,4/4,0,0
0954,I Cried A Tear,LaVern Baker,35,11,A,12/8,0,0
0952,Feelin' Satisfied,Boston,138,34,E,4/4,0,0
0950,All I Ever Need Is You,Sonny & Cher,51,14,Bb,4/4,0,0
0122,Have You Ever Loved Somebody,Freddie Jackson,104,28,E,4/4,0,0
0722,Where Are You,Dinah Washington,39,9,Eb,4/4,0,1
0120,Be My Baby,The Ronettes,74,19,E,4/4,0,0
0040,The Power,Snap,99,28,B,4/4,0,0
0041,Absolutely Right,Five Man Electrical Band,96,27,A,4/4,0,0
0747,Baby Can I Hold You ,Tracy Chapman,57,22,D,4/4,1,0
0369,Kind Of A Drag,The Buckinghams,72,19,G,4/4,0,0
1098,Private Dancer,Tina Turner,206,51,G,4/4,0,0
1087,There But For Fortune,Joan Baez,81,21,Bb,4/4,0,0
0591,The Long Run,Eagles,93,23,C,4/4,0,0
1099,Where Are You,Dinah Washington,39,9,Eb,4/4,0,1
0783,Hot Child in the City,Nick Gilder,86,21,E,4/4,0,0
0457,Not Fade Away,Rolling Stones,144,35,E,4/4,0,0
0781,On Broadway,The Drifters,81,21,F#,4/4,0,1
0780,Time Is On My Side,Rolling Stones,49,25,F,12/8,0,0
0787,The Ways Of A Woman In Love,Johnny Cash,98,24,Bb,4/4,0,0
0046,I'll Take You There,The Staple Singers,79,21,C,4/4,0,0
0785,Soul And Inspiration,The Righteous Brothers,85,24,A,4/4,0,0
0984,Hello Stranger,Barbara Lewis,68,17,C,4/4,0,0
0789,Hey Baby,Bruce Channel,76,19,A,4/4,0,0
0788,Last Date,Floyd Cramer,41,13,C,4/4,0,0
0455,Walk On The Wild Side (Part 1),Jimmy Smith,108,26,F,12/8,0,0
0412,Sunday Morning Sunshine,Harry Chapin,119,30,E,4/4,0,0
0828,Journey To The Center Of The Mind,The Amboy Dukes,134,34,A,4/4,0,0
0454,Feel Like Making Love,Roberta Flack,68,16,Eb,4/4,0,0
0417,"(You're So Square) Baby, I Don't Care",Joni Mitchell,112,29,G,4/4,0,0
0819,Mercy Mercy Me (The Ecology) ,Marvin Gaye,56,14,E,4/4,0,0
0415,Golden Years,David Bowie,97,29,Gb,4/4,1,0
0414,Someone ,The Rembrandts,75,19,B,4/4,0,0
0822,I Cried A Tear,LaVern Baker,35,11,A,12/8,0,0
0823,Lovely Day ,Bill Withers,100,25,E,4/4,0,0
0419,Blow Away,George Harrison,112,28,D,4/4,0,0
0821,Just Like Jesse James,Cher,70,18,Ab,4/4,1,0
0827,Just A Friend,Biz Markie,88,22,C,4/4,0,0
0824,50 Ways To Leave Your Lover,Paul Simon,81,22,E,4/4,0,0
0559,Baby I'm Burnin',Dolly Parton,87,22,B,4/4,0,0
0598,Wish Someone Would Care,Irma Thomas,30,8,D,4/4,0,0
0816,Where Or When,Dion,47,14,Ab,4/4,0,0
0552,Born To Be Alive,Patrick Hernandez,218,30,D,4/4,0,0
0553,Maniac,Michael Sembello,114,28,Eb,4/4,0,0
0550,Shake Your Groove Thing,Peaches and Herb,166,38,A,4/4,0,0
0359,Just Like Heaven,The Cure,129,34,A,4/4,0,0
0648,What Have I Done To Deserve This?,Pet Shop Boys ,121,51,C,4/4,1,0
0554,Walk Right In,The Moments,74,19,A,4/4,0,0
0555,Surrender,Cheap Trick,142,34,Bb,4/4,0,1
0239,Sail On Sailor,The Beach Boys,62,29,G,4/4,1,0
0362,Last Kiss,Wednesday,82,23,E,4/4,0,0
0982,Unforgettable,Natalie Cole,69,20,Bb,4/4,0,1
0276,Patches,Clarence Carter,65,13,B,4/4,0,0
0813,California Nights,Leslie Gore,88,22,C,4/4,0,0
0231,"Knowing Me, Knowing You",ABBA,110,30,D,4/4,1,0
0236,"Tonight, Tonight, Tonight",Genesis,218,59,D,4/4,0,0
0235,Back Home Again,John Denver,136,34,E,4/4,0,0
0234,Life Is A Carnival,The Band,87,23,E,4/4,0,0
0748,Crying Time,Ray Charles,47,12,Ab,4/4,0,0
0811,Let's Get Serious,Jermaine Jackson,98,27,Bb,4/4,1,0
0810,Unskinny Bop,Poison,173,44,Ab,4/4,0,0
0736,Do I Do,Stevie Wonder,299,78,B,4/4,0,0
0737,Shadow Dancing,Andy Gibb,119,30,G,4/4,1,0
0734,I Will,Dean Martin,58,15,D,4/4,0,0
0735,Getaway,Earth Wind and Fire,107,32,F,4/4,1,0
0733,Bird Dog,The Everly Brothers,79,24,B,4/4,0,0
1078,There'll Never Be,Switch,60,20,G,4/4,0,0
0731,Lucille,Kenny Rogers,172,43,Bb,3/4,0,1
1076,Can We Still Be Friends,Todd Rundgren,107,26,C#,4/4,0,0
1072,Be My Guest,Fats Domino,84,21,Bb,4/4,0,0
1073,Devil Woman ,Cliff Richard,104,26,D,4/4,0,0
1070,Every Time I Think Of You,The Babys,122,31,G,4/4,0,0
1071,Rock And Roll Never Forgets,Bob Seger,137,32,E,4/4,0,0
0528,Crystal Blue Persuasion,Tommy James,101,27,A,4/4,0,1
0309,All Through The Night,Cyndi Lauper,107,29,Ab,4/4,1,0
0308,You Can't Roller Skate In A Buffalo Herd,Roger Miller,80,20,G,4/4,1,0
0307,Cruisin',Smokey Robinson,94,24,E,4/4,0,0
0306,In The Navy,Village People ,118,30,G,4/4,0,0
1120,Big Iron,Marty Robbins,224,45,E,4/4,0,0
0304,The Humpty Dance ,Digital Underground ,81,43,Eb,4/4,1,0
0303,Break It To Me Gently ,Juice Newton,58,15,E,12/8,0,1
0302,Do You Want To Know A Secret,The Beatles,58,20,E,4/4,0,0
0300,Here I Go Again,Whitesnake,102,30,G,4/4,0,0
1094,There's No Other (Like My Baby),The Crystals,36,9,D,12/8,0,0
0049,People,Barbara Streisand,63,13,A,4/4,0,0
1096,Look-Ka Py Py,The Meters,70,19,G,4/4,0,0
1097,After The Love Has Gone,"Earth, Wind & Fire",75,37,F,4/4,1,0
0123,Silent Night,Bing Crosby,52,13,Ab,3/4,0,0
1091,He's A Rebel,The Crystals,78,20,F,4/4,0,1
1093,I Can Help,Billy Swan,89,23,C,12/8,0,0
1155,Running On Empty ,Jackson Browne,85,26,A,4/4,0,0
1154,Think Of Me,Buck Owens,75,19,B,4/4,0,0
1157,Easy,The Commodores,142,38,Ab,4/4,0,0
0043,Two Hearts,Phil Collins,130,33,G,4/4,0,0
1151,Soul And Inspiration,The Righteous Brothers,85,24,A,4/4,0,0
1150,Rock This Town,Stray Cats,166,43,D,4/4,0,0
1153,The Sounds Of Silence,Simon & Garfunkel,82,26,Cb,4/4,1,0
1152,Love Came To Me,Dion,80,20,G,4/4,0,0
1119,Will The Wolf Survive,Los Lobos,121,29,G,4/4,0,0
0358,Superman,Donna Fargo,60,31,B,4/4,0,0
0176,Chicago,25 or 6 to 4,175,41,A,4/4,0,0
0085,I Just Can't Stop Loving You,Michael Jackson,105,28,C,4/4,1,1
1121,A Hazy Shade Of Winter,Simon And Garfunel,82,21,D,4/4,0,0
1031,We Don t Need Another Hero (Thunderdome),Tina Turner,106,27,B,4/4,1,0
0177,I've Got Love On My Mind,Nathalie Cole,73,23,Db,4/4,1,0
0086,Space Oddity,David Bowie,91,25,E,4/4,1,0
0970,Modern Love,David Bowie,215,37,C,4/4,0,0
0638,Out Of My Mind,Johnny Tillotson,64,16,G,4/4,0,0
1246,Happy Man ,Greg Kihn Band,105,26,G,4/4,0,0
0928,Mony Mony,Tommy James,76,22,A,4/4,0,0
0684,Feelin' Stronger Every Day,Chicago,73,25,F,4/4,1,0
0081,You Can Call Me Al,Paul Simon,149,38,F,4/4,0,0
0741,Love Is A Battlefield,Pat Benatar,189,48,D,4/4,0,0
0600,"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")",Baltimora,104,26,F,4/4,0,0
0601,I Can Help,Billy Swan,89,23,C,12/8,0,0
0606,I Love,Tom D Hall,47,10,E,4/4,0,0
0607,Everlasting Love,Carl Carlton,80,20,A,4/4,0,0
0926,Perfidia,The Ventures,77,19,C,4/4,0,1
0608,Harden My Heart,Quarterflash,112,28,B,4/4,0,0
0925,The Best Disco In Town,The Ritchie Family,99,25,Ab,4/4,0,0
0228,Still Cruisin,The Beach Boys,102,30,F,4/4,0,0
0386,I Really Don't Want To Know,Elvis Presley,68,17,C,3/4,0,0
0740,Living Doll,Cliff Richard,82,21,A,4/4,0,0
1123,Lonely Weekends,Charlie Rich,81,20,F,4/4,0,0
0870,And She Was,Talking Heads,115,29,E,4/4,0,0
0382,Where The Streets Have No Names,Pet Shop Boys,134,33,Bb,4/4,0,1
0603,Sleep Walk,Santo & Johnny,72,18,Db,6/8,0,0
1256,Abacab,Genesis,105,36,C,4/4,1,0
1257,Lovin' You,Minnie Riperton,52,13,A,4/4,0,0
1034,Sugar Magnolia,The Greatful Dead,104,31,A,4/4,1,0
1253,All Alone Am I,Brenda Lee,84,17,F,6/8,0,0
1250,Baby Don't Change Your Mind,Gladys Knight & The Pips,90,24,C,4/4,0,0
1258,Lady,Kenny Rogers,65,25,Eb,4/4,1,0
0223,Wanna Be Startin' Somethin',Michael Jackson,184,46,D,4/4,0,0
0224,Galveston,Glen Campbell,83,23,F,4/4,1,0
0259,Born To Be Alive,Patrick Hernandez,218,30,D,4/4,0,0
0605,The Thrill Is Gone,B.B. King,91,24,B,4/4,0,0
0905,Teach Your Children,"Crosby, Stills & Nash",108,26,D,4/4,0,0
0904,Till The End Of The Day,The Kinks,85,24,D,4/4,1,0
0901,Country Road,James Taylor,118,33,D,4/4,0,0
0900,I Wish It Would Rain,The Temptations,64,16,Bb,4/4,0,0
0903,Be My Baby,The Ronettes,74,19,E,4/4,0,0
0902,Honey Honey,ABBA,86,21,F,4/4,0,0
0864,Elvira,Oak Ridge Boys,66,30,C,4/4,0,1
0865,Don't Talk To Strangers,Rick Springfield,93,29,E,4/4,1,0
0909,Kisses On The Wind,Neneh Cherry,111,28,D,4/4,0,0
0863,Wheels ,The String-A-Longs,60,15,F,4/4,0,0
0861,You've Got Another Thing Comin',Judas Priest,177,44,F#,4/4,0,0
1190,Only Sixteen,Dr. Hook,65,17,F,4/4,0,0
0518,Suite: Judy Blue Eyes,"Crosby, Stills & Nash",282,73,E,4/4,0,0
0516,Those Lazy-Hazy-Crazy Days Of Summer,Nat King Cole,106,27,Bb,4/4,0,1
0517,Years Ago,George Harrison,117,29,D,4/4,0,0
0515,Fool That I Am,Etta James,36,11,Db,4/4,0,0
0512,Going To A Go-Go,The Rolling Stones,96,24,E,4/4,0,0
1126,Invisible Touch,Genesis,113,28,F,4/4,1,0
0511,Oh My Angel,Bertha Tillman,70,18,C,6/8,0,1
0407,Wild Horses,Gino Vannelli,190,27,Bb,4/4,0,0
0933,Eleanor Rigby,Ray Charles,82,21,E,4/4,0,0
1127,One Less Bell To Answer,The 5th Dimension,44,13,D,4/4,1,0
0625,Higher Ground,Stevie Wonder,118,30,Eb,12/8,0,0
0128,Brandy,Looking Glass,97,24,E,4/4,0,0
0343,If I Were Your Woman,Gladys Night & The Pips,118,15,F#,4/4,0,0
0341,Easy,The Commodores,142,38,Ab,4/4,0,0
0347,Sunflower,Glen Campbell,94,29,G,4/4,0,0
0346,Living It Down ,Freddy Fender,52,13,C,4/4,0,0
0345,Doo Doo Doo Doo Doo,The Rolling Stones,96,24,E,4/4,0,0
1174,Happy Anniversary,Little River Band,128,32,E,4/4,0,0
0349,Don t Treat Me Bad,Firehouse,108,52,Ab,4/4,0,0
0348,The Best,Tina Turner,140,36,F,4/4,0,1
0580,I Found A Love,The Falcons,46,22,G,12/8,0,0
0583,Amor,Ben E. King,77,20,Bb,4/4,0,0
0582,I Don't Blame You At All,The Miracles,100,27,Ab,4/4,0,0
0585,Too Weak To Fight,Clarence Carter,60,15,Db,4/4,0,0
0587,Unchained Melody,The Righteous Brothers,58,15,C,12/8,0,0
0589,Southern Cross,"Crosby, Stills & Nash",100,24,A,4/4,1,1
0588,We Are The Champions,Queen,48,21,F,4/4,1,0
0461,On Broadway,The Drifters,81,21,F#,4/4,0,1
0467,Little Bit O' Soul,The Music Explosion,78,20,F#,4/4,0,0
0464,Flesh For Fantasy,Billy Idol,109,29,B,4/4,0,0
0465,Give To Live,Sammy Hagar,85,26,D,4/4,0,0
0242,Because I Love You,Stevie B,69,27,Db,4/4,0,0
0240,Just The Way You Are,Billy Joel,166,44,D,4/4,0,0
0168,The Animals ,San Franciscan Nights ,81,25,C,4/4,0,0
0246,Rhinestone Cowboy,Glen Campbell,92,27,C,4/4,0,0
0247,Last Kiss,J. Frank Wilson & The Cavaliers,84,24,E,4/4,0,0
