34,9,Cmaj,B-maj,Fmaj,Dmin,B-maj,Cmaj,B-maj,Fmaj,Cmaj,,,,,,,,,,,1.3956134767356851,##,_CmajFmajB-majCmajB-majDminFmajB-majCmaj,0705; 0888; 0992; 1250
21,17,Cmaj,B-maj,Fmaj,Dmin,B-maj,Cmaj,B-maj,Fmaj,Cmaj,B-maj,Fmaj,Dmin,B-maj,Cmaj,B-maj,Fmaj,Cmaj,,,1.3787834934861758,#######,_CmajFmajB-majCmajB-majDminFmajB-majCmajFmajB-majCmajB-majDminFmajB-majCmaj,0705; 0888; 1250
19,6,Cmaj,B-maj,Fmaj,Dmin,Cmaj,B-maj,,,,,,,,,,,,,,1.457424881409171,#,_B-majCmajDminFmajB-majCmaj,0555; 1011; 1022
11,6,Cmaj,B-maj,Fmaj,Dmin,Fmaj,Dmin,,,,,,,,,,,,,,0.9940302114769565,#,_DminFmajDminFmajB-majCmaj,0228; 0310; 0545; 0617; 0730; 0920
15,7,Cmaj,B-maj,Fmaj,Gmaj,Cmaj,B-maj,Fmaj,,,,,,,,,,,,,1.7464657985040721,#,_FmajB-majCmajGmajFmajB-majCmaj,0075; 0088; 0095; 0310; 0354; 0810
24,8,Cmaj,B-maj,Gmaj,Cmaj,B-maj,Gmaj,Cmaj,B-maj,,,,,,,,,,,,1.0238995733215066,##,_B-majCmajGmajB-majCmajGmajB-majCmaj,1220
19,11,Cmaj,B-maj,Gmaj,Cmaj,B-maj,Gmaj,Cmaj,B-maj,Gmaj,Cmaj,B-maj,,,,,,,,,1.192250860234642,##,_B-majCmajGmajB-majCmajGmajB-majCmajGmajB-majCmaj,1220
14,6,Cmaj,B-maj,Gmin,Cmaj,B-maj,Gmin,,,,,,,,,,,,,,1.8423709931771088,#,_GminB-majCmajGminB-majCmaj,0701; 1020; 1296
12,5,Cmaj,B-maj,Gmin,Edim,Amaj,,,,,,,,,,,,,,,1.040852082972755,#,_AmajEdimGminB-majCmaj,0856
10,6,Cmaj,B-no3,B-maj,Cmaj,B-maj,Cmaj,,,,,,,,,,,,,,1.0,#,_CmajB-majCmajB-majB-no3Cmaj,0223
18,5,Cmaj,Bmaj,Emin,Bmaj,Emin,,,,,,,,,,,,,,,1.9182958340544893,#,_EminBmajEminBmajCmaj,0097; 0583; 0692; 0824; 1290
10,12,Cmaj,Bmaj,Emin,Dmaj,Cmaj,Bmaj,Emin,Dmaj,Gmaj,Cmaj,Bmaj,Emaj,,,,,,,,0.9709505944546686,####,_EmajBmajCmajGmajDmajEminBmajCmajDmajEminBmajCmaj,0242; 0782
20,7,Cmaj,Bmaj,Emin,Dmaj,Gmaj,Cmaj,Bmaj,,,,,,,,,,,,,1.0,##,_BmajCmajGmajDmajEminBmajCmaj,0242; 0782
10,17,Cmaj,Bmaj,Emin,Dmaj,Gmaj,Cmaj,Bmaj,Emin,Dmaj,Cmaj,Bmaj,Emin,Dmaj,Gmaj,Cmaj,Bmaj,Emaj,,,0.9709505944546686,#########,_EmajBmajCmajGmajDmajEminBmajCmajDmajEminBmajCmajGmajDmajEminBmajCmaj,0242; 0782
16,5,Cmaj,Bmin,Amin,Bmaj,Emin,,,,,,,,,,,,,,,1.8050365325772657,#,_EminBmajAminBminCmaj,0716; 0804; 0895; 0958
10,8,Cmaj,Bmin,Amin,Bmin,Emin,Cmaj,Bmin,Amin,,,,,,,,,,,,1.0,##,_AminBminCmajEminBminAminBminCmaj,0804
13,16,Cmaj,Bmin,Amin,Gmaj,Cmaj,Bmin,Amin,Gmaj,Cmaj,Bmin,Amin,Gmaj,Cmaj,Bmin,Amin,Gmaj,,,,0.9912642605354288,########,_GmajAminBminCmajGmajAminBminCmajGmajAminBminCmajGmajAminBminCmaj,1257
20,8,Cmaj,Bmin,Bno3,F#maj,Gmaj,Emaj,D-maj,F#maj,,,,,,,,,,,,0.9709505944546686,#####,_F#majD-majEmajGmajF#majBno3BminCmaj,0381; 0999
15,6,Cmaj,Bmin,Dmaj,Bmin,Amaj,Gmaj,,,,,,,,,,,,,,0.9709505944546686,##,_GmajAmajBminDmajBminCmaj,0259; 0279; 0552
12,6,Cmaj,Bmin,Emin,Bmin,Emin,Amin,,,,,,,,,,,,,,1.4591479170272446,#,_AminEminBminEminBminCmaj,0433; 0619; 0813; 0896; 1100; 1117
21,12,Cmaj,Bmin,Emin,Cmaj,Bmin,Emin,Cmaj,Bmin,Emin,Cmaj,Bmin,Emin,,,,,,,,0.988180837004676,####,_EminBminCmajEminBminCmajEminBminCmajEminBminCmaj,0526; 0648
10,18,Cmaj,Bmin,Emin,Cmaj,Bmin,Emin,Cmaj,Bmin,Emin,Cmaj,Bmin,Emin,Cmaj,Bmin,Emin,Cmaj,Bmin,Emin,,0.9219280948873623,####,_EminBminCmajEminBminCmajEminBminCmajEminBminCmajEminBminCmajEminBminCmaj,0526; 0648
13,6,Cmaj,Bmin,Gmaj,Emin,Cmaj,Bmin,,,,,,,,,,,,,,1.5262349099495227,#,_BminCmajEminGmajBminCmaj,0091; 1126
20,5,Cmaj,C,E-maj,B-maj,Cmin,,,,,,,,,,,,,,,1.1567796494470395,##,_CminB-majE-majCCmaj,1169; 1260
14,11,Cmaj,C,E-maj,B-maj,Cmin,B-maj,Cmaj,C,E-maj,B-maj,Cmin,,,,,,,,,1.3787834934861758,#####,_CminB-majE-majCCmajB-majCminB-majE-majCCmaj,1169; 1260
20,6,Cmaj,Cmin,Dmin,Cmaj,Cmin,Dmin,,,,,,,,,,,,,,1.6477309221191607,##,_DminCminCmajDminCminCmaj,0550
10,9,Cmaj,Cmin,Dmin,Cmaj,Cmin,Dmin,Cmaj,Cmin,Dmin,,,,,,,,,,,1.1567796494470395,##,_DminCminCmajDminCminCmajDminCminCmaj,0550
10,5,Cmaj,Cmin,Fmaj,Cmin,Fmaj,,,,,,,,,,,,,,,1.3609640474436813,#,_FmajCminFmajCminCmaj,0085; 0728; 0981; 1127; 1174
16,9,Cmaj,Cmin,Gmaj,Dmin,Gmaj,Cmaj,Cmin,Gmaj,Emin,,,,,,,,,,,1.0,#####,_EminGmajCminCmajGmajDminGmajCminCmaj,0240; 0295
23,9,Cmaj,Cmin,Gmin,Fmaj,Cmaj,Cmin,Gmin,Fmaj,Cmaj,,,,,,,,,,,0.9123163027543337,###,_CmajFmajGminCminCmajFmajGminCminCmaj,0848
18,13,Cmaj,Cmin,Gmin,Fmaj,Cmaj,Cmin,Gmin,Fmaj,Cmaj,Cmin,Gmin,Fmaj,Cmaj,,,,,,,1.0529407605626349,###,_CmajFmajGminCminCmajFmajGminCminCmajFmajGminCminCmaj,0848
13,17,Cmaj,Cmin,Gmin,Fmaj,Cmaj,Cmin,Gmin,Fmaj,Cmaj,Cmin,Gmin,Fmaj,Cmaj,Cmin,Gmin,Fmaj,Cmaj,,,1.2389012566026307,###,_CmajFmajGminCminCmajFmajGminCminCmajFmajGminCminCmajFmajGminCminCmaj,0848
237,5,Cmaj,Cno3,Cmaj,Cno3,Cmaj,,,,,,,,,,,,,,,1.6139406599431374,#,_CmajCno3CmajCno3Cmaj,0182; 0207; 0234; 0236; 0348; 0421; 0461; 0469; 0507; 0512; 0590; 0651; 0657; 0706; 0711; 0770; 0775; 0781; 0864; 0913; 0973; 1066; 1168; 1234
161,7,Cmaj,Cno3,Cmaj,Cno3,Cmaj,Cno3,Cmaj,,,,,,,,,,,,,1.114271656958163,#,_CmajCno3CmajCno3CmajCno3Cmaj,0182; 0236; 0348; 0421; 0461; 0469; 0512; 0590; 0657; 0706; 0770; 0775; 0781; 1234
14,9,Cmaj,Cno3,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,,,,,,,,,,,1.8773870642966133,###,_CmajGmajCmajGmajCmajFmajCmajCno3Cmaj,0822; 0954; 1107; 1166
16,5,Cmaj,Cno3,Cmaj,Fno3,Fmaj,,,,,,,,,,,,,,,2.021782221599798,#,_FmajFno3CmajCno3Cmaj,0236; 0469; 0507; 0657
14,7,Cmaj,Cno3,Cmaj,Gmaj,Cmaj,Cno3,Cmaj,,,,,,,,,,,,,2.217021885879718,#,_CmajCno3CmajGmajCmajCno3Cmaj,0068; 0348; 0354
20,11,Cmaj,D-maj,A-maj,F#maj,Fmin,Fno3,Cmaj,D-maj,B-maj,Gmaj,Cmaj,,,,,,,,,0.9709505944546686,#######,_CmajGmajB-majD-majCmajFno3FminF#majA-majD-majCmaj,0381; 0999
20,5,Cmaj,D-maj,B-maj,Gmaj,Cmaj,,,,,,,,,,,,,,,0.9709505944546686,#,_CmajGmajB-majD-majCmaj,0381; 0999
12,17,Cmaj,D-maj,B-maj,Gmaj,Cmaj,Fno3,Cmaj,D-maj,A-maj,F#maj,Fmin,Fno3,Cmaj,D-maj,B-maj,Gmaj,Cmaj,,,0.9182958340544896,###########,_CmajGmajB-majD-majCmajFno3FminF#majA-majD-majCmajFno3CmajGmajB-majD-majCmaj,0381; 0999
11,5,Cmaj,D-maj,Ddim,A-maj,Fmin,,,,,,,,,,,,,,,1.3221793455166668,##,_FminA-majDdimD-majCmaj,0112; 0127; 0386; 0444; 0596
93,8,Cmaj,Dmaj,Amaj,Cmaj,Dmaj,Amaj,Cmaj,Dmaj,,,,,,,,,,,,0.9573614613424086,##,_DmajCmajAmajDmajCmajAmajDmajCmaj,0291; 0414; 0476; 0625; 0688; 0699; 0824; 0841; 0932; 1062; 1089; 1280
56,12,Cmaj,Dmaj,Amaj,Cmaj,Dmaj,Amaj,Cmaj,Dmaj,Amaj,Cmaj,Dmaj,Amaj,,,,,,,,1.0423774670435675,##,_AmajDmajCmajAmajDmajCmajAmajDmajCmajAmajDmajCmaj,0291; 0476; 0625; 0688; 0824; 0841; 0932; 1062; 1089; 1280
26,18,Cmaj,Dmaj,Amaj,Cmaj,Dmaj,Amaj,Cmaj,Dmaj,Amaj,Cmaj,Dmaj,Amaj,Cmaj,Dmaj,Amaj,Cmaj,Dmaj,Amaj,,1.0681873374585058,###,_AmajDmajCmajAmajDmajCmajAmajDmajCmajAmajDmajCmajAmajDmajCmajAmajDmajCmaj,0476; 0625; 0688; 1062; 1089
14,6,Cmaj,Dmaj,Amin,Bmin,Cmaj,Dmaj,,,,,,,,,,,,,,1.8322488896002307,#,_DmajCmajBminAminDmajCmaj,0012; 0281; 0293; 0660; 0807
22,8,Cmaj,Dmaj,Amin,Cmaj,Dmaj,Amin,Cmaj,Dmaj,,,,,,,,,,,,1.3342094594480487,#,_DmajCmajAminDmajCmajAminDmajCmaj,0525; 0663
16,11,Cmaj,Dmaj,Amin,Cmaj,Dmaj,Amin,Cmaj,Dmaj,Amin,Cmaj,Dmaj,,,,,,,,,0.9933927290103626,##,_DmajCmajAminDmajCmajAminDmajCmajAminDmajCmaj,0663
13,14,Cmaj,Dmaj,Amin,Cmaj,Dmaj,Amin,Cmaj,Dmaj,Amin,Cmaj,Dmaj,Amin,Cmaj,Dmaj,,,,,,1.1451104143815827,##,_DmajCmajAminDmajCmajAminDmajCmajAminDmajCmajAminDmajCmaj,0663
10,17,Cmaj,Dmaj,Amin,Cmaj,Dmaj,Amin,Cmaj,Dmaj,Amin,Cmaj,Dmaj,Amin,Cmaj,Dmaj,Amin,Cmaj,Dmaj,,,1.3567796494470397,##,_DmajCmajAminDmajCmajAminDmajCmajAminDmajCmajAminDmajCmajAminDmajCmaj,0663
13,6,Cmaj,Dmaj,Amin,Dmaj,Amin,Dmaj,,,,,,,,,,,,,,1.4195562985716133,#,_DmajAminDmajAminDmajCmaj,0078; 0088; 0445; 0691; 0925; 1292
16,5,Cmaj,Dmaj,B-maj,Fmaj,Cmaj,,,,,,,,,,,,,,,1.3244602933016414,#,_CmajFmajB-majDmajCmaj,0071; 0412; 1267
10,10,Cmaj,Dmaj,Cmaj,Dmaj,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,Dmaj,,,,,,,,,,1.5709505944546684,#,_DmajCmajDmajGmajDmajCmajDmajCmajDmajCmaj,0150; 0794; 0834; 1031
10,9,Cmaj,Dmaj,Cmaj,Dmaj,Cno3,Cmaj,Dmaj,Cmaj,Dmaj,,,,,,,,,,,1.0,####,_DmajCmajDmajCmajCno3DmajCmajDmajCmaj,0223
11,8,Cmaj,Dmaj,Cmaj,Dmaj,Emin,Dmaj,Emin,Dmaj,,,,,,,,,,,,0.9456603046006402,#,_DmajEminDmajEminDmajCmajDmajCmaj,0062; 0608; 0659; 0889; 1067
10,16,Cmaj,Dmaj,Cmaj,Dmaj,Gmaj,Amin,Cmaj,Dmaj,Cmaj,Dmaj,Gmaj,Amin,Cmaj,Dmaj,Cmaj,Dmaj,,,,0.9219280948873623,#######,_DmajCmajDmajCmajAminGmajDmajCmajDmajCmajAminGmajDmajCmajDmajCmaj,1104
15,12,Cmaj,Dmaj,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,,,,,,,,0.9182958340544896,##,_DmajCmajGmajDmajCmajDmajCmajGmajDmajCmajDmajCmaj,0300; 1104; 1190
19,8,Cmaj,Dmaj,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,Dmaj,,,,,,,,,,,,1.312430802347936,#,_DmajCmajDmajGmajDmajCmajDmajCmaj,0150; 0198; 0574; 0776; 0794; 0821; 0834; 1031
12,13,Cmaj,Dmaj,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,Dmaj,Gmaj,,,,,,,1.0,####,_GmajDmajCmajDmajGmajDmajCmajDmajGmajDmajCmajDmajCmaj,0150; 0198; 0574; 0776; 0794; 0821
15,6,Cmaj,Dmaj,Cmaj,Gmaj,Amaj,Dmaj,,,,,,,,,,,,,,0.9182958340544896,#,_DmajAmajGmajCmajDmajCmaj,0072; 0088; 0310; 1136; 1210
10,12,Cmaj,Dmaj,Cmaj,Gmaj,Cmaj,Dmaj,Cmaj,Dmaj,Cmaj,Dmaj,Gmaj,Cmaj,,,,,,,,1.4854752972273344,####,_CmajGmajDmajCmajDmajCmajDmajCmajGmajCmajDmajCmaj,0083; 0238
65,8,Cmaj,Dmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,,,,,,,,,,,,1.3135805060264616,#,_GmajCmajGmajCmajGmajCmajDmajCmaj,0029; 0053; 0139; 0215; 0246; 0504; 0561; 0623; 0695; 0800; 0807; 0885; 0995; 1018; 1025; 1119; 1134
12,14,Cmaj,Dmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,,,,,,1.0,####,_GmajCmajGmajCmajGmajCmajGmajCmajGmajCmajGmajCmajDmajCmaj,0053; 0139; 0246; 0885; 1025; 1134
12,10,Cmaj,Dmaj,Cmaj,Gmaj,Dmaj,Cmaj,Gmaj,Dmaj,Cmaj,Gmaj,,,,,,,,,,1.040852082972755,##,_GmajCmajDmajGmajCmajDmajGmajCmajDmajCmaj,0075; 0095; 0107; 0268; 0706; 0762; 0810; 0901; 0910; 1265
24,13,Cmaj,Dmaj,Cmaj,Gmaj,Dmaj,Cmaj,Gmaj,Emin,Cmaj,Dmaj,Cmaj,Gmaj,Dmaj,,,,,,,1.4056390622295662,#####,_DmajGmajCmajDmajCmajEminGmajCmajDmajGmajCmajDmajCmaj,0705; 0888; 1250
10,7,Cmaj,Dmaj,Cno3,Cmaj,Dmaj,Cmaj,Dmaj,,,,,,,,,,,,,1.0,##,_DmajCmajDmajCmajCno3DmajCmaj,0223
20,6,Cmaj,Dmaj,D,Fmaj,Cmaj,Dmin,,,,,,,,,,,,,,1.1567796494470395,###,_DminCmajFmajDDmajCmaj,1169; 1260
14,12,Cmaj,Dmaj,D,Fmaj,Cmaj,Dmin,Cmaj,Dmaj,D,Fmaj,Cmaj,Dmin,,,,,,,,1.3787834934861758,#####,_DminCmajFmajDDmajCmajDminCmajFmajDDmajCmaj,1169; 1260
10,6,Cmaj,Dmaj,Dno3,Dmaj,Dno3,Dmaj,,,,,,,,,,,,,,1.0,#,_DmajDno3DmajDno3DmajCmaj,0512; 0706; 0973; 1168
10,5,Cmaj,Dmaj,E-maj,Dmaj,Gmin,,,,,,,,,,,,,,,0.9709505944546686,#,_GminDmajE-majDmajCmaj,1053; 1204
10,6,Cmaj,Dmaj,Emaj,Fmaj,Emaj,Amin,,,,,,,,,,,,,,0.9709505944546686,#,_AminEmajFmajEmajDmajCmaj,1053; 1204
18,7,Cmaj,Dmaj,Emin,Bmin,Amin,Cmaj,Dmaj,,,,,,,,,,,,,1.275162982784857,##,_DmajCmajAminBminEminDmajCmaj,0099; 0122
13,12,Cmaj,Dmaj,Emin,Bmin,Amin,Cmaj,Dmaj,Emin,Bmin,Amin,Cmaj,Dmaj,,,,,,,,1.198183947911799,####,_DmajCmajAminBminEminDmajCmajAminBminEminDmajCmaj,0099; 0122
20,18,Cmaj,Dmaj,Emin,Bmin,Cmaj,Dmaj,Emin,Bmin,Cmaj,Dmaj,Emin,Bmin,Cmaj,Dmaj,Emin,Bmin,Cmaj,Dmaj,,0.9219280948873623,########,_DmajCmajBminEminDmajCmajBminEminDmajCmajBminEminDmajCmajBminEminDmajCmaj,0281; 0660
14,9,Cmaj,Dmaj,Emin,Cmaj,Dmaj,Emin,Dmaj,Cmaj,Emin,,,,,,,,,,,1.950212064914747,##,_EminCmajDmajEminDmajCmajEminDmajCmaj,0033; 0073
62,9,Cmaj,Dmaj,Emin,Dmaj,Cmaj,Dmaj,Emin,Dmaj,Cmaj,,,,,,,,,,,0.9290615531766061,##,_CmajDmajEminDmajCmajDmajEminDmajCmaj,0134; 0478; 0524; 0608; 0633; 0659; 1098; 1171; 1183
10,8,Cmaj,Dmaj,Emin,Dmaj,Emin,Dmaj,Cmaj,Dmaj,,,,,,,,,,,,0.9709505944546686,#,_DmajCmajDmajEminDmajEminDmajCmaj,0150; 0608; 0659; 0889
27,7,Cmaj,Dmaj,Fmaj,Cmaj,Dmaj,Fmaj,Cmaj,,,,,,,,,,,,,2.3565583354166733,#,_CmajFmajDmajCmajFmajDmajCmaj,0114; 0168; 0370; 0727; 0909; 1246
12,7,Cmaj,Dmaj,Fmaj,Cmaj,Fmaj,Cmaj,Gmaj,,,,,,,,,,,,,1.2516291673878228,##,_GmajCmajFmajCmajFmajDmajCmaj,0370; 0699; 0909
63,6,Cmaj,Dmaj,Gmaj,Amin,Cmaj,Dmaj,,,,,,,,,,,,,,0.9954515828457715,#,_DmajCmajAminGmajDmajCmaj,0010; 0064; 0258; 0349; 0747; 0758; 0785; 0842; 1104; 1151; 1218
16,11,Cmaj,Dmaj,Gmaj,Amin,Cmaj,Dmaj,Gmaj,Amin,Cmaj,Dmaj,Gmaj,,,,,,,,,1.014097655573916,##,_GmajDmajCmajAminGmajDmajCmajAminGmajDmajCmaj,0010; 0258; 0349
16,11,Cmaj,Dmaj,Gmaj,Amin,Dmaj,Gmaj,Amin,Cmaj,Dmaj,Gmaj,Amin,,,,,,,,,1.1994602933016414,###,_AminGmajDmajCmajAminGmajDmajAminGmajDmajCmaj,0258; 0349; 1285
10,6,Cmaj,Dmaj,Gmaj,Cmaj,Cmin,Gmaj,,,,,,,,,,,,,,0.9219280948873623,#,_GmajCminCmajGmajDmajCmaj,0199; 0484; 0793; 1190
11,15,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,,,,,0.9456603046006402,#####,_DmajCmajGmajDmajCmajDmajCmajGmajDmajCmajDmajCmajGmajDmajCmaj,0300; 1104; 1190
517,9,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,Gmaj,,,,,,,,,,,1.073191854265395,#,_GmajDmajCmajGmajDmajCmajGmajDmajCmaj,0030; 0043; 0066; 0071; 0072; 0148; 0217; 0222; 0224; 0231; 0235; 0280; 0290; 0293; 0324; 0335; 0385; 0387; 0421; 0443; 0446; 0448; 0450; 0463; 0465; 0467; 0472; 0477; 0500; 0508; 0516; 0537; 0589; 0597; 0615; 0620; 0628; 0690; 0720; 0729; 0780; 0783; 0788; 0791; 0798; 0838; 0839; 0843; 0845; 0849; 0850; 0873; 0911; 0915; 0973; 1040; 1043; 1045; 1072; 1104; 1132; 1136; 1143; 1154; 1190; 1203; 1208; 1218; 1235; 1239
12,17,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,Gmaj,Dmaj,Gmaj,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,Gmaj,,,1.0,#######,_GmajDmajCmajGmajDmajCmajGmajDmajCmajGmajDmajGmajDmajCmajGmajDmajCmaj,0066; 0335; 0849
14,10,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,Gmaj,Dmaj,Gmaj,Dmaj,Gmaj,,,,,,,,,,0.9852281360342516,#,_GmajDmajGmajDmajGmajDmajCmajGmajDmajCmaj,0071; 0293; 0308; 0500; 0669; 0873; 1154
14,9,Cmaj,Dmaj,Gmaj,Cmaj,Gmaj,Cmaj,Dmaj,Gmaj,Cmaj,,,,,,,,,,,0.9402859586706309,#,_CmajGmajDmajCmajGmajCmajGmajDmajCmaj,0010; 0372; 0615; 0758; 0783; 0785; 1040; 1151
15,14,Cmaj,Dmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,,,,,,1.0529815751302694,#,_CmajGmajCmajGmajCmajGmajCmajGmajCmajGmajCmajGmajDmajCmaj,0212; 0246; 0403; 0468; 0477; 0615; 0752; 0783; 0968; 1018
11,16,Cmaj,Dmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,,,,1.2406705316766886,#,_CmajGmajCmajGmajCmajGmajCmajGmajCmajGmajCmajGmajCmajGmajDmajCmaj,0212; 0403; 0468; 0477; 0615; 0752; 0783; 1018
98,11,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,Dmaj,Gmaj,,,,,,,,,1.6515335679570844,#,_GmajDmajCmajDmajGmajDmajCmajDmajGmajDmajCmaj,0006; 0081; 0150; 0198; 0300; 0574; 0656; 0776; 0794; 0821; 0833; 1271; 1289
59,13,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,,,,,,,0.9891318547304483,#,_CmajDmajGmajDmajCmajDmajGmajDmajCmajDmajGmajDmajCmaj,0006; 0081; 0150; 0300; 0794; 0821; 0833; 1271; 1289
24,18,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,Dmaj,Gmaj,Dmaj,Cmaj,Dmaj,,1.1386865525783179,##,_DmajCmajDmajGmajDmajCmajDmajGmajDmajCmajDmajGmajDmajCmajDmajGmajDmajCmaj,0081; 0150; 0794; 0821; 0833; 1289
22,8,Cmaj,Dmaj,Gmaj,Dmaj,Emin,Cmaj,Dmaj,Gmaj,,,,,,,,,,,,1.4911148500551858,#,_GmajDmajCmajEminDmajGmajDmajCmaj,0572; 0600; 1258
13,13,Cmaj,Dmaj,Gmaj,Dmaj,Emin,Cmaj,Dmaj,Gmaj,Dmaj,Emin,Cmaj,Dmaj,Gmaj,,,,,,,1.7272486062639207,####,_GmajDmajCmajEminDmajGmajDmajCmajEminDmajGmajDmajCmaj,0572; 0600; 1258
18,11,Cmaj,Dmaj,Gmaj,Dmaj,Gmaj,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,Gmaj,,,,,,,,,0.9182958340544896,#,_GmajDmajCmajGmajDmajCmajGmajDmajGmajDmajCmaj,0066; 0249; 0335; 0849; 1225
12,14,Cmaj,Dmaj,Gmaj,Dmaj,Gmaj,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,Gmaj,Cmaj,Dmaj,Gmaj,,,,,,1.0,##,_GmajDmajCmajGmajDmajCmajGmajDmajCmajGmajDmajGmajDmajCmaj,0066; 0335; 0849
13,10,Cmaj,Dmaj,Gmaj,Dmaj,Gmaj,Dmaj,Gmaj,Dmaj,Gmaj,Dmaj,,,,,,,,,,1.198183947911799,#,_DmajGmajDmajGmajDmajGmajDmajGmajDmajCmaj,0234; 0293; 0308; 0500; 0669; 0847; 0873; 0891; 0968
10,6,Cmaj,Dmaj,Gmaj,Emaj,Cmaj,Dmaj,,,,,,,,,,,,,,0.9709505944546686,#,_DmajCmajEmajGmajDmajCmaj,0568; 0846; 1203
255,6,Cmaj,Dmaj,Gmaj,Emin,Cmaj,Dmaj,,,,,,,,,,,,,,1.035353096413659,#,_DmajCmajEminGmajDmajCmaj,0019; 0054; 0067; 0119; 0120; 0145; 0169; 0198; 0247; 0250; 0253; 0263; 0355; 0362; 0401; 0402; 0511; 0549; 0568; 0571; 0572; 0574; 0587; 0598; 0600; 0617; 0620; 0730; 0749; 0776; 0846; 0903; 0914; 0992; 1007; 1046; 1063; 1094; 1152; 1210; 1211; 1228; 1248; 1270
153,10,Cmaj,Dmaj,Gmaj,Emin,Cmaj,Dmaj,Gmaj,Emin,Cmaj,Dmaj,,,,,,,,,,0.9800448595133887,##,_DmajCmajEminGmajDmajCmajEminGmajDmajCmaj,0054; 0119; 0120; 0145; 0169; 0247; 0253; 0263; 0362; 0402; 0568; 0571; 0617; 0620; 0730; 0749; 0846; 0903; 0992; 1046; 1094; 1152; 1210; 1211
17,6,Cmaj,Dmaj,Gmaj,Emin,Gmaj,Emin,,,,,,,,,,,,,,1.8092830792973653,#,_EminGmajEminGmajDmajCmaj,0310; 0404; 0545; 0598; 0616; 0617; 0730; 1091
10,8,Cmaj,Dmaj,Gmaj,Fmaj,Gmaj,Fmaj,Gmaj,Fmaj,,,,,,,,,,,,0.9709505944546686,##,_FmajGmajFmajGmajFmajGmajDmajCmaj,0072; 0448; 0850; 1136
15,8,Cmaj,Dmaj,Gmin,Cmaj,Dmaj,Gmin,Cmaj,Dmaj,,,,,,,,,,,,0.9055872616982603,##,_DmajCmajGminDmajCmajGminDmajCmaj,0643
12,11,Cmaj,Dmaj,Gmin,Cmaj,Dmaj,Gmin,Cmaj,Dmaj,Gmin,Cmaj,Dmaj,,,,,,,,,1.040852082972755,##,_DmajCmajGminDmajCmajGminDmajCmajGminDmajCmaj,0643
14,7,Cmaj,Dmaj,Gno3,Gmaj,Cmaj,Dno3,Dmaj,,,,,,,,,,,,,1.4299111709758698,#,_DmajDno3CmajGmajGno3DmajCmaj,1126
20,17,Cmaj,Dmin,Amin,B-maj,Cmaj,Dmin,Amin,B-maj,Cmaj,Dmin,Amin,B-maj,Cmaj,Dmin,Amin,B-maj,Cmaj,,,0.9219280948873623,########,_CmajB-majAminDminCmajB-majAminDminCmajB-majAminDminCmajB-majAminDminCmaj,0281; 0660
18,6,Cmaj,Dmin,Amin,Gmin,B-maj,Cmaj,,,,,,,,,,,,,,1.275162982784857,#,_CmajB-majGminAminDminCmaj,0099; 0122
13,11,Cmaj,Dmin,Amin,Gmin,B-maj,Cmaj,Dmin,Amin,Gmin,B-maj,Cmaj,,,,,,,,,1.198183947911799,####,_CmajB-majGminAminDminCmajB-majGminAminDminCmaj,0099; 0122
12,6,Cmaj,Dmin,B-maj,Cmaj,B-maj,Cmaj,,,,,,,,,,,,,,1.3250112108241772,#,_CmajB-majCmajB-majDminCmaj,0089; 0561; 0608; 0648; 0659; 0695; 1073
